                                kicad schematic
                                Transient Analysis  Tue Sep 09 17:10:24  2025
--------------------------------------------------------------------------------
Index   time            a7#branch_1_0   a8#branch_1_0   a9#branch_1_0   
--------------------------------------------------------------------------------
0	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	
1	1.000000e-10	0.000000e+00	0.000000e+00	0.000000e+00	
2	2.000000e-10	0.000000e+00	0.000000e+00	0.000000e+00	
3	4.000000e-10	0.000000e+00	0.000000e+00	0.000000e+00	
4	8.000000e-10	0.000000e+00	0.000000e+00	0.000000e+00	
5	1.600000e-09	0.000000e+00	0.000000e+00	0.000000e+00	
6	3.200000e-09	0.000000e+00	0.000000e+00	0.000000e+00	
7	4.100000e-09	0.000000e+00	0.000000e+00	0.000000e+00	
8	4.110000e-09	0.000000e+00	0.000000e+00	0.000000e+00	
9	4.130000e-09	0.000000e+00	0.000000e+00	0.000000e+00	
10	4.170000e-09	0.000000e+00	0.000000e+00	0.000000e+00	
11	4.200000e-09	0.000000e+00	0.000000e+00	0.000000e+00	
12	4.208000e-09	0.000000e+00	0.000000e+00	0.000000e+00	
13	4.224000e-09	0.000000e+00	0.000000e+00	0.000000e+00	
14	4.256000e-09	0.000000e+00	0.000000e+00	0.000000e+00	
15	4.320000e-09	0.000000e+00	0.000000e+00	0.000000e+00	
16	4.448000e-09	0.000000e+00	0.000000e+00	0.000000e+00	
17	4.704000e-09	0.000000e+00	0.000000e+00	0.000000e+00	
18	5.100000e-09	0.000000e+00	0.000000e+00	0.000000e+00	
19	5.110000e-09	0.000000e+00	0.000000e+00	0.000000e+00	
20	5.130000e-09	0.000000e+00	0.000000e+00	0.000000e+00	
21	5.170000e-09	0.000000e+00	0.000000e+00	0.000000e+00	
22	5.200000e-09	0.000000e+00	0.000000e+00	0.000000e+00	
23	5.203000e-09	0.000000e+00	0.000000e+00	0.000000e+00	
24	5.209000e-09	0.000000e+00	0.000000e+00	0.000000e+00	
25	5.221000e-09	0.000000e+00	0.000000e+00	0.000000e+00	
26	5.245000e-09	0.000000e+00	0.000000e+00	0.000000e+00	
27	5.293000e-09	0.000000e+00	0.000000e+00	0.000000e+00	
28	5.300000e-09	0.000000e+00	0.000000e+00	0.000000e+00	
29	5.309600e-09	0.000000e+00	0.000000e+00	0.000000e+00	
30	5.328800e-09	0.000000e+00	0.000000e+00	0.000000e+00	
31	5.367200e-09	0.000000e+00	0.000000e+00	0.000000e+00	
32	5.444000e-09	0.000000e+00	0.000000e+00	0.000000e+00	
33	5.597600e-09	0.000000e+00	0.000000e+00	0.000000e+00	
34	5.904800e-09	0.000000e+00	0.000000e+00	0.000000e+00	
35	6.100000e-09	0.000000e+00	0.000000e+00	0.000000e+00	
36	6.161440e-09	0.000000e+00	0.000000e+00	0.000000e+00	
37	6.200000e-09	0.000000e+00	0.000000e+00	0.000000e+00	
38	6.210000e-09	0.000000e+00	0.000000e+00	0.000000e+00	
39	6.230000e-09	0.000000e+00	0.000000e+00	0.000000e+00	
40	6.270000e-09	0.000000e+00	0.000000e+00	0.000000e+00	
41	6.300000e-09	0.000000e+00	0.000000e+00	0.000000e+00	
42	6.308000e-09	0.000000e+00	0.000000e+00	0.000000e+00	
43	6.324000e-09	0.000000e+00	0.000000e+00	0.000000e+00	
44	6.356000e-09	0.000000e+00	0.000000e+00	0.000000e+00	
45	6.420000e-09	0.000000e+00	0.000000e+00	0.000000e+00	
46	6.548000e-09	0.000000e+00	0.000000e+00	0.000000e+00	
47	6.804000e-09	0.000000e+00	0.000000e+00	0.000000e+00	
48	7.000000e-09	0.000000e+00	0.000000e+00	0.000000e+00	
49	7.051200e-09	0.000000e+00	0.000000e+00	0.000000e+00	
50	7.100000e-09	0.000000e+00	0.000000e+00	0.000000e+00	
51	7.110000e-09	0.000000e+00	0.000000e+00	0.000000e+00	
52	7.130000e-09	0.000000e+00	0.000000e+00	0.000000e+00	
53	7.170000e-09	0.000000e+00	0.000000e+00	0.000000e+00	
54	7.200000e-09	0.000000e+00	0.000000e+00	0.000000e+00	

Index   time            a7#branch_1_0   a8#branch_1_0   a9#branch_1_0   
--------------------------------------------------------------------------------
55	7.203000e-09	0.000000e+00	0.000000e+00	0.000000e+00	
56	7.209000e-09	0.000000e+00	0.000000e+00	0.000000e+00	
57	7.221000e-09	0.000000e+00	0.000000e+00	0.000000e+00	
58	7.245000e-09	0.000000e+00	0.000000e+00	0.000000e+00	
59	7.293000e-09	0.000000e+00	0.000000e+00	0.000000e+00	
60	7.389000e-09	0.000000e+00	0.000000e+00	0.000000e+00	
61	7.581000e-09	0.000000e+00	0.000000e+00	0.000000e+00	
62	7.965000e-09	0.000000e+00	0.000000e+00	0.000000e+00	
63	8.100000e-09	0.000000e+00	0.000000e+00	0.000000e+00	
64	8.176800e-09	0.000000e+00	0.000000e+00	0.000000e+00	
65	8.200000e-09	0.000000e+00	0.000000e+00	0.000000e+00	
66	8.215360e-09	0.000000e+00	0.000000e+00	0.000000e+00	
67	8.246080e-09	0.000000e+00	0.000000e+00	0.000000e+00	
68	8.307520e-09	0.000000e+00	0.000000e+00	0.000000e+00	
69	8.430400e-09	0.000000e+00	0.000000e+00	0.000000e+00	
70	8.676160e-09	0.000000e+00	0.000000e+00	0.000000e+00	
71	9.100000e-09	0.000000e+00	0.000000e+00	0.000000e+00	
72	9.110000e-09	0.000000e+00	0.000000e+00	0.000000e+00	
73	9.130000e-09	0.000000e+00	0.000000e+00	0.000000e+00	
74	9.170000e-09	0.000000e+00	0.000000e+00	0.000000e+00	
75	9.200000e-09	0.000000e+00	0.000000e+00	0.000000e+00	
76	9.203000e-09	0.000000e+00	0.000000e+00	0.000000e+00	
77	9.209000e-09	0.000000e+00	0.000000e+00	0.000000e+00	
78	9.221000e-09	0.000000e+00	0.000000e+00	0.000000e+00	
79	9.245000e-09	0.000000e+00	0.000000e+00	0.000000e+00	
80	9.293000e-09	0.000000e+00	0.000000e+00	0.000000e+00	
81	9.300000e-09	0.000000e+00	0.000000e+00	0.000000e+00	
82	9.309600e-09	0.000000e+00	0.000000e+00	0.000000e+00	
83	9.328800e-09	0.000000e+00	0.000000e+00	0.000000e+00	
84	9.367200e-09	0.000000e+00	0.000000e+00	0.000000e+00	
85	9.444000e-09	0.000000e+00	0.000000e+00	0.000000e+00	
86	9.597600e-09	0.000000e+00	0.000000e+00	0.000000e+00	
87	9.904800e-09	0.000000e+00	0.000000e+00	0.000000e+00	
88	1.000000e-08	0.000000e+00	0.000000e+00	0.000000e+00	
89	1.006144e-08	0.000000e+00	0.000000e+00	0.000000e+00	
90	1.010000e-08	0.000000e+00	0.000000e+00	0.000000e+00	
91	1.011000e-08	0.000000e+00	0.000000e+00	0.000000e+00	
92	1.013000e-08	0.000000e+00	0.000000e+00	0.000000e+00	
93	1.017000e-08	0.000000e+00	0.000000e+00	0.000000e+00	
94	1.020000e-08	0.000000e+00	0.000000e+00	0.000000e+00	
95	1.020300e-08	0.000000e+00	0.000000e+00	0.000000e+00	
96	1.020900e-08	0.000000e+00	0.000000e+00	0.000000e+00	
97	1.022100e-08	0.000000e+00	0.000000e+00	0.000000e+00	
98	1.024500e-08	0.000000e+00	0.000000e+00	0.000000e+00	
99	1.029300e-08	0.000000e+00	0.000000e+00	0.000000e+00	
100	1.030000e-08	0.000000e+00	0.000000e+00	0.000000e+00	
101	1.030960e-08	0.000000e+00	0.000000e+00	0.000000e+00	
102	1.032880e-08	0.000000e+00	0.000000e+00	0.000000e+00	
103	1.036720e-08	0.000000e+00	0.000000e+00	0.000000e+00	
104	1.044400e-08	0.000000e+00	0.000000e+00	0.000000e+00	
105	1.059760e-08	0.000000e+00	0.000000e+00	0.000000e+00	
106	1.090480e-08	0.000000e+00	0.000000e+00	0.000000e+00	
107	1.100000e-08	0.000000e+00	0.000000e+00	0.000000e+00	
108	1.106144e-08	0.000000e+00	0.000000e+00	0.000000e+00	
109	1.110000e-08	0.000000e+00	0.000000e+00	0.000000e+00	
110	1.111229e-08	0.000000e+00	0.000000e+00	0.000000e+00	
111	1.113686e-08	0.000000e+00	0.000000e+00	0.000000e+00	
112	1.118602e-08	0.000000e+00	0.000000e+00	0.000000e+00	

Index   time            a7#branch_1_0   a8#branch_1_0   a9#branch_1_0   
--------------------------------------------------------------------------------
113	1.128432e-08	0.000000e+00	0.000000e+00	0.000000e+00	
114	1.148093e-08	0.000000e+00	0.000000e+00	0.000000e+00	
115	1.187414e-08	0.000000e+00	0.000000e+00	0.000000e+00	
116	1.200000e-08	0.000000e+00	0.000000e+00	0.000000e+00	
117	1.207864e-08	0.000000e+00	0.000000e+00	0.000000e+00	
118	1.223593e-08	0.000000e+00	0.000000e+00	0.000000e+00	
119	1.255050e-08	0.000000e+00	0.000000e+00	0.000000e+00	
120	1.317965e-08	0.000000e+00	0.000000e+00	0.000000e+00	
121	1.443794e-08	0.000000e+00	0.000000e+00	0.000000e+00	
122	1.695452e-08	0.000000e+00	0.000000e+00	0.000000e+00	
123	2.198769e-08	0.000000e+00	0.000000e+00	0.000000e+00	
124	3.205402e-08	0.000000e+00	0.000000e+00	0.000000e+00	
125	5.218668e-08	0.000000e+00	0.000000e+00	0.000000e+00	
126	9.245199e-08	0.000000e+00	0.000000e+00	0.000000e+00	
127	1.729826e-07	0.000000e+00	0.000000e+00	0.000000e+00	
128	2.729826e-07	0.000000e+00	0.000000e+00	0.000000e+00	
129	3.729826e-07	0.000000e+00	0.000000e+00	0.000000e+00	
130	4.729826e-07	0.000000e+00	0.000000e+00	0.000000e+00	
131	5.729826e-07	0.000000e+00	0.000000e+00	0.000000e+00	
132	6.729826e-07	0.000000e+00	0.000000e+00	0.000000e+00	
133	7.729826e-07	0.000000e+00	0.000000e+00	0.000000e+00	
134	8.729826e-07	0.000000e+00	0.000000e+00	0.000000e+00	
135	9.729826e-07	0.000000e+00	0.000000e+00	0.000000e+00	
136	1.072983e-06	0.000000e+00	0.000000e+00	0.000000e+00	
137	1.172983e-06	0.000000e+00	0.000000e+00	0.000000e+00	
138	1.272983e-06	0.000000e+00	0.000000e+00	0.000000e+00	
139	1.372983e-06	0.000000e+00	0.000000e+00	0.000000e+00	
140	1.472983e-06	0.000000e+00	0.000000e+00	0.000000e+00	
141	1.572983e-06	0.000000e+00	0.000000e+00	0.000000e+00	
142	1.672983e-06	0.000000e+00	0.000000e+00	0.000000e+00	
143	1.772983e-06	0.000000e+00	0.000000e+00	0.000000e+00	
144	1.872983e-06	0.000000e+00	0.000000e+00	0.000000e+00	
145	1.972983e-06	0.000000e+00	0.000000e+00	0.000000e+00	
146	2.072983e-06	0.000000e+00	0.000000e+00	0.000000e+00	
147	2.172983e-06	0.000000e+00	0.000000e+00	0.000000e+00	
148	2.272983e-06	0.000000e+00	0.000000e+00	0.000000e+00	
149	2.372983e-06	0.000000e+00	0.000000e+00	0.000000e+00	
150	2.472983e-06	0.000000e+00	0.000000e+00	0.000000e+00	
151	2.572983e-06	0.000000e+00	0.000000e+00	0.000000e+00	
152	2.672983e-06	0.000000e+00	0.000000e+00	0.000000e+00	
153	2.772983e-06	0.000000e+00	0.000000e+00	0.000000e+00	
154	2.872983e-06	0.000000e+00	0.000000e+00	0.000000e+00	
155	2.972983e-06	0.000000e+00	0.000000e+00	0.000000e+00	
